zip,UB_supply_0_12_ignore_spacing,need_0_12,UB_supply_0_5_ignore_spacing,need_0_5,hopeless_0_12,hopeless_0_5
13841,40000.0,65.30000000000001,20000.0,35.46666666666667,False,False
13842,40009.6,5.300000000000001,20000.0,1.2,False,False
13843,40000.0,199.9,20000.0,125.2,False,False
13844,40000.0,65.3,20000.0,48.0,False,False
13846,40000.0,16.866666666666667,20000.0,19.333333333333332,False,False
13847,40000.0,0.0,20000.0,0.0,False,False
13849,40062.4,234.79999999999998,20020.0,162.79999999999998,False,False
13850,41155.6,1163.8666666666668,20537.0,895.1999999999999,False,False
13856,40152.4,432.8,20055.0,237.73333333333335,False,False
13859,40000.0,8.0,20000.0,2.6666666666666665,False,False
13860,40000.0,12.333333333333332,20000.0,4.666666666666666,False,False
13861,40000.0,17.4,20000.0,0.0,False,False
13862,40229.2,289.5,20118.0,95.6,False,False
13863,40009.6,27.299999999999997,20000.0,12.666666666666666,False,False
13864,40009.6,73.7,20000.0,80.66666666666666,False,False
13865,40091.2,277.0,20000.0,285.46666666666664,False,False
13901,40466.8,1656.6,20164.0,975.1999999999999,False,False
13902,40056.4,0.0,20047.0,0.0,False,False
13903,40453.6,889.1999999999999,20196.0,726.5333333333333,False,False
13904,40134.4,813.8000000000001,20016.0,340.1333333333333,False,False
13905,40642.0,1332.3999999999999,20245.0,839.7333333333332,False,False
14001,40194.4,461.13333333333327,20142.0,235.86666666666667,False,False
14004,40186.0,619.1333333333333,20112.0,559.3333333333333,False,False
14005,40066.0,110.66666666666666,20000.0,81.46666666666667,False,False
14006,40182.4,455.9333333333333,20056.0,370.5333333333333,False,False
14008,40000.0,105.3,20000.0,45.06666666666666,False,False
14009,40146.4,391.6,20122.0,222.53333333333333,False,False
14011,40168.0,318.46666666666664,20000.0,301.3333333333333,False,False
14012,40009.6,287.7,20000.0,140.26666666666665,False,False
14013,40000.0,180.4,20000.0,68.53333333333333,False,False
14020,40882.0,1564.9,20428.0,771.3333333333333,False,False
14024,40009.6,127.86666666666667,20000.0,84.0,False,False
14025,40136.8,135.0,20054.0,114.66666666666666,False,False
14026,40000.0,32.5,20000.0,43.33333333333333,False,False
14027,40000.0,0.0,20000.0,0.0,False,False
14028,40000.0,61.79999999999999,20000.0,40.53333333333333,False,False
14029,40000.0,0.0,20000.0,0.0,False,False
14030,40000.0,153.79999999999998,20000.0,167.2,False,False
14031,40147.6,427.26666666666665,20047.0,212.0,False,False
14032,40158.4,636.1333333333333,20048.0,452.0,False,False
14033,40000.0,114.69999999999999,20000.0,75.46666666666667,False,False
14034,40000.0,92.6,20000.0,62.666666666666664,False,False
14035,40000.0,6.799999999999999,20000.0,2.2666666666666666,False,False
14036,40070.8,205.13333333333335,20011.0,217.06666666666666,False,False
14037,40000.0,47.4,20000.0,15.333333333333332,False,False
14039,40000.0,4.133333333333333,20000.0,3.6,False,False
14040,40063.6,109.93333333333334,20046.0,100.66666666666666,False,False
14041,40000.0,5.799999999999999,20000.0,1.6,False,False
14042,40046.8,370.59999999999997,20039.0,211.59999999999997,False,False
14043,41018.8,1206.4666666666665,20671.0,927.4666666666667,False,False
14047,40213.6,235.0,20148.0,228.66666666666666,False,False
14048,40595.2,969.7,20336.0,598.9333333333333,False,False
14051,40460.8,1098.8,20216.0,889.6,False,False
14052,40394.8,740.1333333333333,20183.0,526.0,False,False
14054,40000.0,105.66666666666666,20000.0,65.6,False,False
14055,40000.0,33.13333333333333,20000.0,22.0,False,False
14056,40000.0,11.799999999999999,20000.0,0.0,False,False
14057,40128.4,370.3333333333333,20068.0,291.06666666666666,False,False
14058,40048.0,228.2,20000.0,209.2,False,False
14059,40406.8,597.8,20168.0,553.3333333333333,False,False
14060,40000.0,16.0,20000.0,4.266666666666667,False,False
14061,40000.0,1.6,20000.0,0.26666666666666666,False,False
14062,40000.0,262.7,20000.0,137.73333333333332,False,False
14063,40403.2,441.4666666666667,20260.0,356.1333333333333,False,False
14065,40000.0,162.4,20000.0,75.86666666666666,False,False
14066,40084.0,64.9,20000.0,29.199999999999996,False,False
14067,40086.4,269.0,20016.0,127.06666666666666,False,False
14068,40708.0,471.9333333333333,20412.0,345.3333333333333,False,False
14069,40000.0,46.7,20000.0,41.33333333333333,False,False
14070,40100.8,631.6999999999999,20036.0,367.8666666666666,False,False
14072,41009.2,1035.7333333333331,20544.0,931.8666666666666,False,False
14075,41045.2,1990.5999999999997,20517.0,1473.0666666666666,False,False
14080,40128.4,211.66666666666666,20065.0,193.06666666666666,False,False
14081,40000.0,213.5,20000.0,86.66666666666666,False,False
14082,40009.6,53.86666666666666,20000.0,22.4,False,False
14083,40000.0,0.0,20000.0,0.0,False,False
14085,40253.2,534.6666666666666,20153.0,368.8,False,False
14086,40888.0,1739.9333333333334,20502.0,1467.2,False,False
14091,40009.6,172.8,20000.0,84.93333333333334,False,False
14092,40212.4,328.3333333333333,20136.0,257.73333333333335,False,False
14094,41576.8,2666.9333333333334,20650.0,2138.6666666666665,False,False
14098,40000.0,331.5,20000.0,203.2,False,False
14101,40000.0,134.5,20000.0,65.46666666666667,False,False
14102,40000.0,60.73333333333333,20000.0,22.53333333333333,False,False
14103,40300.0,889.0,20135.0,486.4,False,False
14105,40009.6,314.26666666666665,20000.0,290.66666666666663,False,False
14108,40055.2,358.0,20000.0,354.26666666666665,False,False
14109,40000.0,0.0,20000.0,0.0,False,False
14111,40019.2,155.39999999999998,20000.0,100.13333333333333,False,False
14112,40000.0,0.0,20000.0,0.0,False,False
14113,40000.0,28.733333333333327,20000.0,33.733333333333334,False,False
14120,41161.6,2061.6666666666665,20584.0,1931.4666666666665,False,False
14125,40000.0,220.8,20000.0,119.06666666666666,False,False
14126,40000.0,13.2,20000.0,4.4,False,False
14127,41249.2,1668.7333333333336,20827.0,1372.5333333333333,False,False
14129,40000.0,89.2,20000.0,39.599999999999994,False,False
14130,40000.0,7.2,20000.0,0.5333333333333333,False,False
14131,40252.0,218.4666666666667,20150.0,171.86666666666667,False,False
14132,40121.2,395.3999999999999,20051.0,207.73333333333335,False,False
14134,40000.0,6.0,20000.0,4.666666666666666,False,False
14135,40000.0,3.8,20000.0,0.0,False,False
14136,40019.2,321.6,20000.0,183.46666666666664,False,False
14138,40079.2,157.0,20026.0,75.73333333333332,False,False
14139,40000.0,175.86666666666662,20000.0,116.13333333333333,False,False
14141,40558.0,442.1333333333333,20402.0,346.1333333333333,False,False
14143,40000.0,105.2,20000.0,44.93333333333334,False,False
14145,40038.4,79.4,20000.0,74.66666666666666,False,False
14150,41791.6,1762.7999999999997,20990.0,1395.8666666666668,False,False
14166,40000.0,0.0,20000.0,0.0,False,False
14167,40000.0,91.4,20000.0,99.2,False,False
14168,40000.0,0.0,20000.0,0.0,False,False
14169,40000.0,0.0,20000.0,0.0,False,False
14170,40000.0,140.26666666666665,20000.0,79.46666666666667,False,False
14171,40048.0,62.199999999999996,20020.0,57.33333333333333,False,False
14172,40019.2,145.59999999999997,20000.0,106.39999999999999,False,False
14173,40048.0,5.799999999999999,20000.0,0.0,False,False
14174,40256.8,286.2,20164.0,227.73333333333335,False,False
14201,40715.2,1160.1,20282.0,614.2666666666667,False,False
14202,40303.6,139.66666666666666,20075.0,120.13333333333333,False,False
14203,40276.0,68.9,20210.0,45.46666666666667,False,False
14204,40492.0,556.4,20076.0,358.66666666666663,False,False
14206,40369.6,1683.2,20162.0,800.9333333333334,False,False
14207,40996.0,2975.3,20369.0,1409.7333333333331,False,False
14208,40560.4,762.7,20156.0,519.7333333333333,False,False
14209,40650.4,240.73333333333335,20292.0,224.4,False,False
14210,40988.8,1219.6999999999998,20523.0,667.1999999999999,False,False
14211,40652.8,2959.7999999999997,20142.0,1557.4666666666665,False,False
14212,40348.0,1496.1,20217.0,848.1333333333333,False,False
14213,40573.6,2639.7,20176.0,1619.7333333333331,False,False
14214,40745.2,1616.6,20277.0,909.6,False,False
14215,41239.6,4264.0,20269.0,2421.0666666666666,False,False
14216,40405.6,1075.3999999999999,20195.0,1216.0,False,False
14217,40481.2,1079.7333333333333,20334.0,768.9333333333334,False,False
14218,40763.2,1871.8,20432.0,1267.0666666666666,False,False
14219,40214.8,576.7,20081.0,285.06666666666666,False,False
14220,40488.4,1843.6,20268.0,1063.4666666666667,False,False
14221,42776.8,2708.4666666666662,21153.0,2441.0666666666666,False,False
14222,40241.2,547.7333333333332,20201.0,672.5333333333333,False,False
14223,40512.4,987.1333333333332,20265.0,944.5333333333333,False,False
14224,40915.6,1775.0,20594.0,1554.6666666666665,False,False
14225,40906.0,2445.1,20460.0,1232.8,False,False
14226,41202.4,1563.1333333333332,20529.0,1228.2666666666667,False,False
14227,40505.2,1313.8000000000002,20339.0,824.1333333333333,False,False
14228,40952.8,1229.8666666666666,20572.0,1011.6,False,False
14260,40230.4,0.0,20172.0,0.0,False,False
14261,40000.0,0.0,20000.0,0.0,False,False
14301,40405.6,842.5,20170.0,516.9333333333333,False,False
14302,40000.0,0.0,20000.0,0.0,False,False
14303,40133.2,772.8,20010.0,419.4666666666667,False,False
14304,41040.4,2099.1,20451.0,1050.3999999999999,False,False
14305,40708.0,1390.3,20049.0,748.3999999999999,False,False
14411,40168.0,621.4000000000001,20088.0,245.73333333333335,False,False
14413,40000.0,0.0,20000.0,0.0,False,False
14414,40157.2,322.8666666666667,20066.0,241.59999999999997,False,False
14415,40000.0,9.73333333333333,20000.0,5.6,False,False
14416,40096.0,180.13333333333333,20036.0,171.59999999999997,False,False
14418,40000.0,80.8,20000.0,78.93333333333334,False,False
14420,40544.8,876.6,20311.0,728.1333333333333,False,False
14422,40000.0,166.6,20000.0,109.46666666666665,False,False
14423,40139.2,264.0,20044.0,223.2,False,False
14424,40410.4,1115.0,20120.0,825.6,False,False
14425,40057.6,877.6666666666666,20000.0,733.0666666666666,False,False
14427,40000.0,130.39999999999998,20000.0,65.06666666666666,False,False
14432,40385.2,396.9333333333334,20154.0,261.73333333333335,False,False
14433,40039.6,497.0,20017.0,320.0,False,False
14437,40453.6,534.7,20024.0,252.13333333333333,False,False
14445,40000.0,493.40000000000003,20000.0,253.73333333333335,False,False
14450,41057.2,2336.3999999999996,20377.0,1786.5333333333333,False,False
14456,40466.8,1446.6,20014.0,888.1333333333333,False,False
14464,40051.6,506.7,20028.0,376.0,False,False
14468,40350.4,1058.2666666666667,20141.0,811.6,False,False
14470,40162.0,564.7,20080.0,346.5333333333333,False,False
14472,40000.0,567.4666666666667,20000.0,465.73333333333335,False,False
14476,40139.2,166.86666666666667,20016.0,134.93333333333334,False,False
14477,40000.0,45.13333333333333,20000.0,52.8,False,False
14478,40000.0,21.93333333333333,20000.0,30.666666666666664,False,False
14479,40000.0,0.0,20000.0,0.0,False,False
14481,40009.6,92.33333333333333,20000.0,59.06666666666666,False,False
14486,40009.6,18.1,20000.0,11.333333333333332,False,False
14505,40177.6,264.59999999999997,20000.0,175.46666666666664,False,False
14510,40372.0,374.0,20290.0,208.26666666666665,False,False
14516,40000.0,167.86666666666667,20000.0,153.6,False,False
14521,40009.6,284.9,20000.0,168.0,False,False
14525,40109.2,139.53333333333333,20000.0,116.93333333333334,False,False
14526,40740.4,1152.1999999999998,20057.0,1007.1999999999999,False,False
14532,40258.0,271.26666666666665,20056.0,234.9333333333333,False,False
14536,40024.0,37.9,20000.0,22.93333333333333,False,False
14537,40000.0,0.0,20000.0,0.0,False,False
14541,40009.6,205.33333333333331,20000.0,158.13333333333333,False,False
14542,40000.0,0.0,20000.0,0.0,False,False
14544,40026.4,130.46666666666664,20000.0,64.39999999999999,False,False
14545,40019.2,6.6,20000.0,7.2,False,False
14546,40082.8,227.66666666666666,20000.0,272.1333333333333,False,False
14556,40000.0,0.0,20000.0,0.0,False,False
14557,40000.0,4.0,20000.0,4.666666666666666,False,False
14560,40000.0,91.06666666666666,20000.0,56.13333333333333,False,False
14561,40000.0,92.66666666666666,20000.0,48.39999999999999,False,False
14564,40631.2,888.2666666666667,20245.0,697.8666666666666,False,False
14568,40140.4,274.79999999999995,20000.0,166.93333333333334,False,False
14569,40144.0,211.0,20048.0,162.0,False,False
14580,40680.4,2766.866666666667,20290.0,2008.6666666666665,False,False
14586,40048.0,687.8666666666666,20000.0,384.0,False,False
14589,40068.4,453.73333333333323,20031.0,436.26666666666665,False,False
14590,40000.0,317.0,20000.0,104.39999999999999,False,False
14608,40411.6,1072.8,20086.0,596.0,False,False
14609,41557.6,3158.1,20218.0,1910.0,False,False
14612,40366.0,1697.6666666666665,20018.0,1225.4666666666667,False,False
14617,40554.4,1159.2666666666664,20218.0,812.3999999999999,False,False
14621,41593.6,3481.5,20200.0,2025.4666666666665,False,False
14622,40154.8,610.3333333333333,20034.0,540.5333333333333,False,False
14623,40718.8,1088.6,20521.0,642.6666666666666,False,False
14625,40178.8,401.8666666666666,20000.0,294.5333333333333,False,False
14707,40000.0,4.7333333333333325,20000.0,5.066666666666666,False,False
14708,40000.0,4.6,20000.0,6.0,False,False
14709,40000.0,85.9,20000.0,45.199999999999996,False,False
14710,40000.0,190.53333333333333,20000.0,105.06666666666666,False,False
14717,40028.8,19.4,20000.0,11.466666666666665,False,False
14720,40000.0,31.93333333333333,20000.0,26.8,False,False
14721,40000.0,5.199999999999999,20000.0,1.7333333333333334,False,False
14724,40000.0,425.4,20000.0,199.59999999999997,False,False
14726,40000.0,566.0,20000.0,348.1333333333333,False,False
14727,40129.6,404.4,20028.0,203.06666666666666,False,False
14729,40000.0,42.866666666666674,20000.0,33.46666666666667,False,False
14731,40100.8,58.2,20035.0,46.53333333333333,False,False
14732,40000.0,1.0,20000.0,0.0,False,False
14736,40000.0,5.8,20000.0,5.7333333333333325,False,False
14740,40000.0,44.46666666666667,20000.0,31.333333333333332,False,False
14741,40009.6,122.66666666666666,20000.0,75.6,False,False
14747,40018.0,186.89999999999998,20000.0,117.46666666666665,False,False
14767,40019.2,232.3,20000.0,96.53333333333333,False,False
14770,40084.0,253.59999999999997,20015.0,117.6,False,False
14772,40129.6,347.0,20032.0,204.4,False,False
14774,40074.4,26.53333333333333,20000.0,9.866666666666667,False,False
14785,40000.0,0.0,20000.0,0.0,False,False
14788,40000.0,0.19999999999999998,20000.0,0.0,False,False
14805,40009.6,33.8,20000.0,22.8,False,False
14806,40019.2,176.29999999999998,20000.0,99.46666666666665,False,False
